id,q116_0_taille_menage,q236_1_cash_transfert,q236_2_bons_achat_alimentaire,q236_3_bourses_securite_familiale,q236_4_couverture_maladie_universelle,q401_1_montant_total_revenus_menage,q402_1_montant_revenu_agriculture_30_derniers_jours,q402_2_montant_revenu_elevage_30_derniers_jours,q402_3_montant_revenu_peche_30_derniers_jours,q402_4_montant_revenu_commerce_30_derniers_jours,q402_5_montant_revenu_salaire_30_derniers_jours,q402_7_montant_revenu_transferts_30_derniers_jours,q402_8_montant_revenu_dons_30_derniers_jours,q403_1_montant_depense_alimentation,q403_2_montant_depense_eau_electricite_gaz_eclairage,q403_3_montant_depense_transport_30_derniers_jours,q403_4_montant_depense_sante_30_derniers_jours,q403_5_montant_depense_education,POIDS_DR,POIDS_DR_REDRESS,DEPENSES_TOTALES,DEPENSES_ALIMENTAIRES,PDAM,TYPE_TOILETTE,SOURCE_EAU_BOISSON,ENERGIE_CUISSON,CASH_TRANSFERT,SECHERESSE,CASH_TRANSFERT_MONTANT,BON_ACHAT_ALIM_MONTANT,CASH_TRANSFERT_MONTANT_AP,BON_ACHAT_ALIM_MONTANT_AP,CASH_TRANSFERT_MONTANT_AP_RECU,BON_ACHAT_ALIM_MONTANT_AP_RECU,q100_region,q101_departement,q114_1_situation_matrimoniale_cm,q115_1_cm_souffre_t_il_maladie_chronique,q206_1_type_toilette_utilise,q207_1_principale_source_energie_cuisson,q208_1_principale_source_energie_eclairage,q209_1_principale_source_eau_boisson,q210_1_principal_mode_evacuation_dechets_solides,q211_1_principal_mode_evacuation_eaux_usees,q212_1_principal_mode_evacuation_boues_vidange,q214_1_pratique_agricole_derniere_campagne,q215_1_si_oui_a_quelle_date_avez_vous_seme,q215_2_si_vous_avez_resseme_precisez_la_date,q220_1_mode_acquisition_semences,q226_pratiquer_elevage,q228_evolution_espece_par_rapport_annee_passee,q400_1_principale_source_revenu,q501_probleme_sante_membre_12_derniers_mois,q502_1_probleme_sante_plus_serieux,q506_distance_lieu_traitement,q508_distance_lieu_approvisionnement_marche_cm,q512_1_vendre_plus_animaux,GCA_112_28,rCSI_r,PDAM__r,DISTANCE_LIEU_TRAITEMENT,DISTANCE_MARCHE_APPROVISIONNEMENT,rCSI__r_AP,PDAM__r_AP,HHS__r_AP,LCSI_24__r_AP,GCA_112_28_AP,HDDS__r_AP,CHOCS,TAILLE_MEN,PRATIQUE_AGRICOLE,MALADIE_CHRONIQUE_r,PRATIQUE_ELEVAGE,MALADIE_CHRONIQUE_rrr,PRATIQUE_PECHE,PRATIQUE_FORESTERIE,SITUATION_MATRIMONIALE,RAISON_NON_PRATIQUE_AGRICOLE,RESEMIS,MODE_ACCES_TERRE,AVEZ_VOUS_RECOLTEZ,MILIEU_RESIDENCE,SEXE,q113_7_niveau_instruction,q113_8_categorie_socio_professionnelle,AGE,NIVEAU_INSTRUCTION,CATEGORIE_SOCIA_ECO,HAUTEUR_PARTICIPATION,q600_inquiets_de_ne_pas_avoir_suffisamment_de_nourriture,q601_ne_pas_manger_nourriture_saine_nutritive,q602_manger_nourriture_peu_variee,q603_sauter_un_repas,q604_manger_moins_que_ce_que_vous_auriez_du,q605_1_ne_plus_avoir_de_nourriture_pas_suffisamment_d_argent,q606_1_avoir_faim_mais_ne_pas_manger,q607_1_passer_toute_une_journee_sans_manger,insécurité_alimentaire
3995,-0.9083650459680039,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,2.627457624049096,-0.021341842752382035,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,0.1875789901071587,0.8388803351353943,-0.2121993392434843,0.7492806884261994,0.3077346073016236,0.07496924063439785,-0.20827578901440003,-0.1849081418748747,-0.44909636515138857,-0.45232825912650576,0.2839671573445632,0.7492806884261994,0.19606592415242133,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,0,3,6,4,1,7,9,2,5,2,1,1,2,2,1,0,7,0,9,7,7,2,0,1,3,5,5,1,0,2,0,0,0,0,1,1,6,1,1,0,0,3,5,3,5,1,0,0,1,6,5,2,7,1,1,1,1,1,1,1,1,1,1
3997,4.073683329969357,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,2.627457624049096,-0.021341842752382035,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,0.1875789901071587,0.8388803351353943,-0.2121993392434843,0.7492806884261994,0.3077346073016236,0.07496924063439785,-0.20827578901440003,-0.1849081418748747,-0.44909636515138857,-0.45232825912650576,0.2839671573445632,0.7492806884261994,0.19606592415242133,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,0,4,2,4,1,7,9,2,5,2,1,1,2,1,1,0,7,0,9,7,7,2,0,1,3,5,5,1,0,2,0,0,0,0,0,1,2,1,1,0,0,4,5,3,5,1,0,0,4,6,4,5,7,1,1,1,1,1,1,1,1,1,1
3999,1.9385197402819165,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,2.627457624049096,-0.021341842752382035,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,0.1875789901071587,0.8388803351353943,-0.2121993392434843,0.7492806884261994,0.3077346073016236,0.07496924063439785,-0.20827578901440003,-0.1849081418748747,-0.44909636515138857,-0.45232825912650576,0.2839671573445632,0.7492806884261994,0.19606592415242133,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,0,3,6,4,1,7,9,2,5,2,1,1,2,2,1,0,7,0,9,7,7,2,0,1,3,5,5,1,0,2,0,0,0,0,2,1,6,1,1,0,0,3,5,3,5,1,0,0,1,6,1,2,7,1,1,1,1,1,1,1,1,1,1
4000,-0.7660208066555079,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,2.627457624049096,-0.021341842752382035,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,0.1875789901071587,0.8388803351353943,-0.2121993392434843,0.7492806884261994,0.3077346073016236,0.07496924063439785,-0.20827578901440003,-0.1849081418748747,-0.44909636515138857,-0.45232825912650576,0.2839671573445632,0.7492806884261994,0.19606592415242133,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,0,3,1,4,1,7,9,2,5,2,1,1,2,2,1,0,7,0,9,7,7,2,0,1,3,5,5,1,0,2,0,0,0,0,3,1,1,1,0,0,0,3,5,3,5,1,0,0,1,6,1,2,7,1,1,1,1,1,1,1,1,1,1
4025,3.504306372719373,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,2.627457624049096,-0.021341842752382035,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,0.1875789901071587,0.8388803351353943,-0.2121993392434843,0.7492806884261994,0.3077346073016236,0.07496924063439785,-0.20827578901440003,-0.1849081418748747,-0.45347310601287333,-0.4568255163210284,0.2839671573445632,0.7492806884261994,0.19606592415242133,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,0,4,2,4,1,7,9,2,5,2,1,1,2,2,1,0,7,0,9,7,7,2,0,1,3,5,5,1,0,2,0,0,0,0,0,1,2,1,1,0,0,4,5,3,5,1,0,0,4,6,2,5,7,1,1,1,1,1,1,1,1,1,1
3983,-1.193053524592996,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,0.12421279609997739,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,1.687551976707865,-0.323996894514171,-0.2121993392434843,1.5450979295463587,-0.20158907247222727,-0.43759344447511084,-0.32511080000733134,-0.1849081418748747,-0.48161197378116066,-0.4857392056441223,0.3507980363724971,1.5450979295463587,1.2460479838337102,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,11,0,4,4,3,1,7,6,2,3,2,0,11,11,8,0,3,6,1,4,0,0,2,0,1,1,0,0,1,0,2,0,0,0,0,1,0,4,0,1,0,0,4,2,0,0,0,1,0,4,8,0,5,9,1,2,2,2,1,2,1,1,1,0
4807,-0.9083650459680039,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.037514580402644195,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,1.30294351860512,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.32891999241569,-0.39499737903756976,-0.3357321646430524,-0.1849081418748747,0.06293861301248051,0.07380592662328048,-0.7154360575569102,-0.842353793814119,0.8039261108677805,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,13,44,3,1,3,1,3,6,4,2,3,1,7,8,2,1,0,6,1,4,7,7,1,2,2,1,5,5,2,2,2,0,1,4,1,1,1,1,1,0,0,0,3,5,9,5,1,0,1,3,4,4,4,5,5,2,1,1,1,1,1,1,1,1
4780,-0.7660208066555079,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.037514580402644195,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,1.30294351860512,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.32891999241569,-0.39499737903756976,-0.3357321646430524,-0.1849081418748747,0.058649169469474474,0.06939837053422462,-0.7154360575569102,-0.842353793814119,0.8039261108677805,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,13,44,1,1,3,1,3,6,4,2,3,1,7,8,2,1,0,6,1,4,7,7,1,2,2,1,5,5,1,0,2,0,1,4,1,3,1,1,1,0,0,0,1,5,9,5,1,0,1,2,8,5,3,9,5,2,1,1,1,1,1,1,1,1
4808,-1.193053524592996,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.037514580402644195,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,1.30294351860512,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.32891999241569,-0.39499737903756976,-0.3357321646430524,-0.1849081418748747,0.06293861301248051,0.07380592662328048,-0.7154360575569102,-0.842353793814119,0.8039261108677805,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,13,44,3,1,3,1,3,6,4,2,3,1,7,8,2,1,0,6,1,4,7,7,1,2,2,1,5,5,2,2,2,0,1,4,1,1,1,1,1,0,0,0,3,5,9,5,1,0,1,3,8,3,4,9,5,2,1,1,1,1,1,1,1,1
4810,-0.0542996100930278,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.49035123460998464,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.043186084754488444,-0.052658874262605786,-0.2121993392434843,-1.0413081040941587,-0.3633337545625718,-0.3522731408855727,-0.3357321646430524,-0.1849081418748747,0.06293861301248051,0.07380592662328048,-0.8052700544019864,-1.0413081040941587,0.4214883952077395,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,13,44,3,2,3,1,3,6,4,2,3,1,7,8,5,0,3,6,1,4,7,7,1,2,2,3,5,5,2,2,2,2,1,4,1,4,1,2,0,1,1,0,3,5,9,5,1,0,1,1,8,4,2,9,5,2,2,2,1,1,1,1,1,1
4809,-0.7660208066555079,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.49035123460998464,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,-0.043186084754488444,-0.052658874262605786,-0.2121993392434843,-1.0413081040941587,-0.3633337545625718,-0.3522731408855727,-0.3357321646430524,-0.1849081418748747,0.06293861301248051,0.07380592662328048,-0.8052700544019864,-1.0413081040941587,0.4214883952077395,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,13,44,2,1,3,1,3,6,4,2,3,1,7,8,5,0,3,6,1,4,7,7,1,2,2,3,5,5,2,2,2,2,1,4,1,3,1,1,0,0,1,0,2,5,9,5,1,0,1,4,5,3,5,6,13,2,2,2,1,1,1,1,1,1
4774,-0.19664384940552382,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.037514580402644195,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,1.30294351860512,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.32891999241569,-0.39499737903756976,-0.3357321646430524,-0.1849081418748747,0.058649169469474474,0.06939837053422462,-0.7154360575569102,-0.842353793814119,0.8039261108677805,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,13,44,2,1,3,1,3,6,4,2,3,1,7,8,2,1,0,6,1,4,7,7,1,2,2,1,5,5,1,2,2,0,1,4,1,4,0,1,1,0,0,0,2,5,9,5,1,0,1,4,8,3,5,9,17,2,1,1,1,1,1,1,1,1
4767,-0.33898808871801983,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.037514580402644195,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,1.30294351860512,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.32891999241569,-0.39499737903756976,-0.3357321646430524,-0.1849081418748747,0.06099973141100194,0.07181365668828943,-0.7154360575569102,-0.842353793814119,0.8039261108677805,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,13,44,3,1,3,1,3,6,4,2,3,1,7,8,2,1,0,6,1,4,7,7,1,2,2,1,5,5,1,0,2,0,1,4,1,3,0,1,1,0,0,0,3,5,9,5,1,0,1,3,1,0,4,2,1,2,1,1,1,1,1,1,1,1
4769,-0.4813323280305159,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.037514580402644195,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,1.30294351860512,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.32891999241569,-0.39499737903756976,-0.3357321646430524,-0.1849081418748747,0.06099973141100194,0.07181365668828943,-0.7154360575569102,-0.842353793814119,0.8039261108677805,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,13,44,3,1,3,1,3,6,4,2,3,1,7,8,2,1,0,6,1,4,7,7,1,2,2,1,5,5,1,0,2,0,1,4,1,3,0,1,1,0,0,0,3,5,9,5,1,0,1,4,1,0,5,2,1,2,1,1,1,1,1,1,1,1
4779,-1.193053524592996,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.037514580402644195,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,1.30294351860512,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.32891999241569,-0.39499737903756976,-0.3357321646430524,-0.1849081418748747,0.058649169469474474,0.06939837053422462,-0.7154360575569102,-0.842353793814119,0.8039261108677805,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,13,44,1,1,3,1,3,6,4,2,3,1,7,8,2,1,0,6,1,4,7,7,1,2,2,1,5,5,2,2,2,0,1,4,1,1,1,1,1,0,0,0,1,5,9,5,1,0,1,4,6,0,5,7,1,2,1,1,1,1,1,1,1,1
4768,-1.335397763905492,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.037514580402644195,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,1.30294351860512,-0.323996894514171,-0.2121993392434843,-0.842353793814119,-0.32891999241569,-0.39499737903756976,-0.3357321646430524,-0.1849081418748747,0.06099973141100194,0.07181365668828943,-0.7154360575569102,-0.842353793814119,0.8039261108677805,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,13,44,3,1,3,1,3,6,4,2,3,1,7,8,2,1,0,6,1,4,7,7,1,2,2,1,5,5,1,0,2,0,1,4,1,1,1,1,1,0,0,0,3,5,9,5,1,0,1,4,8,2,5,9,1,2,1,1,1,1,1,1,1,1
4575,-0.6236765673430119,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.32862385810736305,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,0.6106482940201784,-0.323996894514171,-0.2121993392434843,-0.3005348888181439,-0.30310967080552864,-0.2668246645815786,-0.17641169510723692,-0.1849081418748747,1.573408072624844,1.6258671199481185,-0.278337516657586,-0.3005348888181439,-0.16479367309702952,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,12,41,3,1,3,3,7,6,2,2,2,0,11,11,8,0,3,6,1,0,0,0,1,0,2,2,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,3,5,0,0,0,0,1,1,6,5,2,7,5,1,1,1,1,1,1,1,1,1
4589,-0.9083650459680039,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,2.2299032381641104,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.22150408715504272,6.649001086233279,-0.323996894514171,-0.2121993392434843,3.654013618514781,2.802732362950555,2.7665962442102123,0.5777051940289561,0.18199230103933173,0.9347811436621575,0.9696551938165006,3.24848905323208,3.654013618514781,-0.7386798010382677,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,12,41,3,1,4,4,7,9,2,2,2,0,11,11,8,0,3,6,1,0,5,5,2,0,1,0,5,5,1,0,2,0,0,0,0,1,0,1,0,0,0,0,3,5,0,0,0,0,1,2,6,1,3,7,7,1,4,4,4,4,4,4,1,2
4566,-0.6236765673430119,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.32862385810736305,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,0.6106482940201784,-0.323996894514171,-0.2121993392434843,-0.3005348888181439,-0.30310967080552864,-0.2668246645815786,-0.17641169510723692,-0.1849081418748747,1.202410570093231,1.2446539660936,-0.278337516657586,-0.3005348888181439,-0.16479367309702952,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,12,41,2,1,3,3,7,6,2,2,2,0,11,11,8,0,3,6,1,0,0,0,1,0,2,2,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,2,5,0,0,0,0,1,0,8,2,1,9,10,1,1,1,1,1,1,1,1,1
4570,0.3727331078444603,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,0.71290044656952,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,2.51061407704774,0.25744172031061163,-0.2121993392434843,2.1658353776200827,1.3909077708747286,-0.03184135474559479,-0.017091225571421485,-0.03203295732728869,1.202410570093231,1.2446539660936,1.352149526080548,2.1658353776200827,-0.10510951579114057,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,12,41,2,1,4,4,7,9,2,2,2,0,11,11,8,1,1,6,1,3,1,5,2,0,1,2,1,5,1,0,2,0,0,0,0,4,0,1,1,0,1,0,2,4,0,0,0,0,1,2,8,1,3,9,10,1,1,1,4,4,4,4,1,2
4587,-1.335397763905492,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,4.652579338173381,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,13.665352439155743,0.9183350605023746,-0.323996894514171,-0.2121993392434843,2.4072332740931977,0.5572343828665168,0.6303843366103595,-0.3357321646430524,-0.1849081418748747,0.9347811436621575,0.9696551938165006,1.157041314182648,2.4072332740931977,0.3948600788712662,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,12,41,1,2,4,4,7,6,2,3,2,0,11,11,8,0,3,2,0,9,7,0,1,0,1,3,5,0,1,0,2,0,0,0,0,1,0,2,0,1,0,0,1,5,0,0,0,0,1,2,8,1,3,9,10,1,1,1,1,1,1,1,1,1
4558,-0.0542996100930278,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,1.6444501352246204,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,5.3028714828736705,-0.323996894514171,-0.2121993392434843,1.6326378260695762,0.5744412639399576,1.05762671813033,8.480000483005401,-0.1849081418748747,0.9428241035615251,0.9779196217132956,3.2209773916982756,1.6326378260695762,-1.6725073084242503,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,12,41,4,6,3,3,7,6,2,2,2,0,11,11,8,0,3,1,1,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,4,0,6,0,1,1,0,4,5,0,0,0,0,1,2,8,1,3,9,13,1,1,1,1,1,1,1,1,1
4590,0.9421100650944444,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,2.2299032381641104,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.22150408715504272,6.649001086233279,-0.323996894514171,-0.2121993392434843,3.654013618514781,2.802732362950555,2.7665962442102123,0.5777051940289561,0.18199230103933173,0.9347811436621575,0.9696551938165006,3.24848905323208,3.654013618514781,-0.7386798010382677,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,12,41,2,0,4,4,7,9,2,2,2,0,11,11,8,0,3,6,1,0,5,5,2,0,1,0,5,5,1,0,2,0,0,0,0,2,0,0,0,1,0,0,2,5,0,0,0,0,1,2,8,5,3,9,13,1,4,4,4,4,4,4,1,2
4562,-0.7660208066555079,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,0.71290044656952,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,2.51061407704774,0.25744172031061163,-0.2121993392434843,2.1658353776200827,1.3909077708747286,-0.03184135474559479,-0.017091225571421485,-0.03203295732728869,0.9428241035615251,0.9779196217132956,1.352149526080548,2.1658353776200827,-0.10510951579114057,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,12,41,3,1,4,4,7,9,2,2,2,0,11,11,8,1,1,6,1,3,1,5,2,0,1,2,1,5,1,0,2,0,0,0,0,3,0,1,1,0,0,0,3,4,0,0,0,0,1,2,8,4,3,9,0,1,1,1,4,4,4,4,1,2
4565,-0.7660208066555079,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.037514580402644195,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,1.30294351860512,-0.323996894514171,-0.2121993392434843,-0.17917275954731962,0.9701995286290986,-0.010479235669596264,-0.12330487192863178,-0.1849081418748747,0.9428241035615251,0.9779196217132956,0.1744819736896265,-0.17917275954731962,-1.1335134570618393,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,12,41,3,1,4,4,7,9,2,3,2,0,11,11,8,0,3,1,1,0,0,0,1,1,1,0,0,0,1,0,2,0,0,4,0,3,0,1,0,0,0,0,3,5,0,0,0,0,1,2,8,5,3,9,0,2,2,1,2,2,1,1,1,0
4581,-1.0507092852805,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.037514580402644195,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,1.30294351860512,-0.323996894514171,-0.2121993392434843,-0.17917275954731962,0.9701995286290986,-0.010479235669596264,-0.12330487192863178,-0.1849081418748747,1.573408072624844,1.6258671199481185,0.1744819736896265,-0.17917275954731962,-1.1335134570618393,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,12,41,3,1,4,4,7,9,2,3,2,0,11,11,8,0,3,1,1,0,0,0,1,1,1,0,0,0,1,0,2,0,0,4,0,1,0,1,0,0,0,0,3,5,0,0,0,0,1,5,8,2,6,9,0,2,2,1,2,2,1,1,1,0
4576,-0.6236765673430119,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,-0.32862385810736305,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,0.6106482940201784,-0.323996894514171,-0.2121993392434843,-0.3005348888181439,-0.30310967080552864,-0.2668246645815786,-0.17641169510723692,-0.1849081418748747,1.573408072624844,1.6258671199481185,-0.278337516657586,-0.3005348888181439,-0.16479367309702952,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,12,41,2,1,3,3,7,6,2,2,2,0,11,11,8,0,3,6,1,0,0,0,1,0,2,2,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,2,5,0,0,0,0,1,2,8,5,3,9,0,1,1,1,1,1,1,1,1,1
4577,-1.0507092852805,-0.29042933236032936,-0.12206416180851432,-0.4248332009525365,-0.10962851748230412,0.71290044656952,-0.486772534474234,-0.23845465472966657,-0.10423632110736845,-0.27727459529283704,2.51061407704774,0.25744172031061163,-0.2121993392434843,2.1658353776200827,1.3909077708747286,-0.03184135474559479,-0.017091225571421485,-0.03203295732728869,1.573408072624844,1.6258671199481185,1.352149526080548,2.1658353776200827,-0.10510951579114057,0.6902031353870826,0.4218111196446797,0.0,-0.2906586174840392,-0.13349138976305783,-0.2897194769483898,-0.12193666008147257,-0.3012638027060315,-0.06674568209381417,,,12,41,2,6,4,4,7,9,2,2,2,0,11,11,8,1,1,6,1,3,1,5,2,0,1,2,1,5,1,0,2,0,0,0,0,1,0,6,1,1,0,0,2,4,0,0,0,0,1,2,8,1,3,9,0,1,1,1,4,4,4,4,1,2
